Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,City,State
102869.6326,1,Suburbs,Recent,10,Cafeteria,2,Graettinger,IA
112055.1259,5,Suburbs,Recent,5,Banquet,4,Greenville,IA
129201.9084,5,Suburbs,Well-Known,4,Cafeteria,2,Harris,IA
165974.9118,6,Suburbs,Developed,2,Cafeteria,2,Hartley,IA
196109.8896,5,Suburbs,Well-Known,5,Banquet,3,Lake Park,IA
143501.124,1,Suburbs,Well-Known,4,Cafeteria,5,Melvin,IA
101719.293,3,Downtown,Developed,8,Cafeteria,4,Milford,IA
82586.17238,6,Downtown,Recent,10,Cafeteria,2,Ocheyedan,IA
129862.9517,7,Suburbs,Developed,6,Banquet,3,Okoboji,IA
139070.8772,1,Suburbs,Recent,4,Full Service Restaurant,5,Royal,IA
137153.5403,6,Downtown,Developed,5,Cafeteria,1,Ruthven,IA
91886.8294,3,Downtown,Developed,6,Cafeteria,4,Spirit Lake,IA
134214.916,6,Suburbs,Well-Known,9,Cafeteria,2,Superior,IA
147520.7204,2,Suburbs,Recent,6,Cafeteria,1,Terril,IA
100973.2887,6,Downtown,Well-Known,7,Cafeteria,3,Wallingford,IA
174396.0025,1,Downtown,Well-Known,3,Cafeteria,3,Webb,IA
197732.477,5,Suburbs,Developed,2,Full Service Restaurant,4,Carroll,IA
150001.1963,1,Suburbs,Well-Known,2,Cafeteria,5,Arcadia,IA
97120.39184,7,Suburbs,Recent,5,Full Service Restaurant,2,Arthur,IA
123581.42,4,Suburbs,Developed,7,Full Service Restaurant,1,Auburn,IA
98453.38333,3,Downtown,Recent,3,Cafeteria,3,Breda,IA
151730.2886,1,Suburbs,Recent,7,Banquet,3,Charter Oak,IA
194271.1993,3,Suburbs,Developed,10,Full Service Restaurant,4,Dedham,IA
199088.7846,4,Suburbs,Developed,7,Full Service Restaurant,3,Deloit,IA
155317.6791,4,Downtown,Well-Known,4,Cafeteria,5,Denison,IA
81900.2681,7,Downtown,Well-Known,1,Cafeteria,3,Glidden,IA
139481.4031,7,Downtown,Developed,8,Full Service Restaurant,2,Halbur,IA
173522.3685,5,Suburbs,Developed,8,Banquet,2,Ida Grove,IA
195440.2226,6,Suburbs,Developed,9,Full Service Restaurant,5,Irwin,IA
155796.6664,2,Suburbs,Well-Known,3,Full Service Restaurant,1,Kirkman,IA
148358.8081,4,Downtown,Recent,7,Banquet,4,Kiron,IA
104589.5659,4,Suburbs,Well-Known,5,Cafeteria,2,Lake City,IA
172305.9335,6,Downtown,Recent,6,Cafeteria,5,Lake View,IA
142038.9603,5,Suburbs,Developed,5,Full Service Restaurant,1,Lanesboro,IA
167837.0597,2,Downtown,Recent,8,Banquet,5,Lohrville,IA
180399.984,6,Suburbs,Developed,3,Full Service Restaurant,1,Manilla,IA
106586.1468,7,Downtown,Developed,2,Banquet,5,Manning,IA
119685.3811,7,Downtown,Well-Known,4,Cafeteria,2,Odebolt,IA
118051.8139,5,Suburbs,Recent,6,Full Service Restaurant,1,Ralston,IA
127281.4771,6,Downtown,Recent,7,Cafeteria,2,Schleswig,IA
156443.8548,6,Suburbs,Recent,3,Full Service Restaurant,2,Scranton,IA
147748.8089,2,Downtown,Developed,10,Banquet,3,Templeton,IA
85820.51591,3,Suburbs,Developed,5,Cafeteria,4,Vail,IA
148181.1575,5,Suburbs,Recent,3,Banquet,5,Wall Lake,IA
154629.5552,1,Downtown,Well-Known,10,Banquet,5,Westside,IA
154790.9062,4,Downtown,Recent,10,Full Service Restaurant,3,Council Bluffs,IA
178202.3608,3,Suburbs,Well-Known,2,Full Service Restaurant,5,Council Bluffs,IA
208381.4309,2,Downtown,Developed,6,Full Service Restaurant,5,Carter Lake,IA
141478.7573,5,Suburbs,Developed,4,Cafeteria,2,Arion,IA
152137.0888,6,Downtown,Well-Known,2,Full Service Restaurant,2,Avoca,IA
163937.8701,2,Suburbs,Well-Known,3,Full Service Restaurant,1,Blencoe,IA
185448.0959,3,Downtown,Developed,3,Banquet,5,Carson,IA
101251.4113,5,Suburbs,Well-Known,2,Banquet,5,Crescent,IA
74322.12537,1,Suburbs,Developed,4,Cafeteria,4,Defiance,IA
199364.7674,7,Downtown,Developed,7,Full Service Restaurant,1,Dow City,IA
134678.2692,5,Downtown,Recent,4,Full Service Restaurant,2,Dunlap,IA
109185.8456,5,Suburbs,Recent,3,Cafeteria,4,Earling,IA
158568.8993,2,Suburbs,Recent,7,Cafeteria,5,Elk Horn,IA
128972.1972,5,Suburbs,Recent,7,Cafeteria,2,Elliott,IA
102040.1793,3,Downtown,Recent,5,Cafeteria,1,Emerson,IA
137429.1028,3,Suburbs,Well-Known,9,Banquet,5,Glenwood,IA
165636.8124,6,Downtown,Well-Known,10,Full Service Restaurant,4,Griswold,IA
122538.0985,4,Suburbs,Developed,4,Cafeteria,4,Hancock,IA
101057.1608,2,Suburbs,Developed,7,Banquet,1,Harlan,IA
169634.2562,6,Downtown,Developed,9,Cafeteria,1,Hastings,IA
86741.24211,3,Suburbs,Developed,3,Cafeteria,2,Henderson,IA
154824.2648,3,Suburbs,Recent,6,Cafeteria,2,Honey Creek,IA
120242.8046,7,Downtown,Developed,1,Cafeteria,1,Kimballton,IA
200138.0156,5,Downtown,Developed,4,Full Service Restaurant,5,Lewis,IA
212555.5273,6,Downtown,Recent,2,Full Service Restaurant,5,Little Sioux,IA
125931.3917,3,Downtown,Recent,4,Full Service Restaurant,4,Logan,IA
208201.2954,4,Downtown,Well-Known,8,Full Service Restaurant,3,McClelland,IA
162735.9596,6,Downtown,Developed,3,Banquet,4,Macedonia,IA
91791.94194,3,Downtown,Recent,6,Cafeteria,5,Magnolia,IA
152264.3102,1,Downtown,Recent,6,Full Service Restaurant,1,Malvern,IA
85071.3676,4,Downtown,Well-Known,1,Cafeteria,5,Marne,IA
108795.6702,3,Suburbs,Recent,3,Banquet,4,Minden,IA
124707.6224,3,Downtown,Well-Known,6,Cafeteria,5,Mineola,IA
138048.0647,3,Downtown,Recent,10,Full Service Restaurant,5,Missouri Valley,IA
154213.4877,4,Suburbs,Developed,9,Full Service Restaurant,5,Modale,IA
144915.086,3,Suburbs,Well-Known,3,Banquet,5,Mondamin,IA
97034.73539,7,Suburbs,Recent,3,Full Service Restaurant,5,Moorhead,IA
160439.9909,1,Suburbs,Developed,6,Full Service Restaurant,5,Neola,IA
82897.58119,6,Suburbs,Recent,6,Cafeteria,2,Oakland,IA
143249.0185,1,Suburbs,Well-Known,9,Full Service Restaurant,2,Pacific Junction,IA
141605.8855,4,Downtown,Developed,5,Full Service Restaurant,4,Panama,IA
90904.01769,6,Downtown,Developed,9,Cafeteria,2,Persia,IA
168767.8068,5,Downtown,Well-Known,3,Banquet,1,Pisgah,IA
166380.8733,5,Suburbs,Well-Known,7,Full Service Restaurant,4,Portsmouth,IA
167014.7173,2,Downtown,Developed,10,Full Service Restaurant,4,Red Oak,IA
130141.0072,1,Suburbs,Recent,8,Full Service Restaurant,3,Shelby,IA
158769.2598,2,Suburbs,Developed,10,Banquet,2,Silver City,IA
164751.0802,5,Downtown,Recent,3,Full Service Restaurant,2,Soldier,IA
104932.5206,6,Downtown,Developed,4,Cafeteria,5,Stanton,IA
98473.30818,7,Suburbs,Recent,7,Cafeteria,2,Treynor,IA
131693.8041,4,Suburbs,Recent,1,Full Service Restaurant,2,Underwood,IA
154764.7781,7,Suburbs,Developed,10,Banquet,3,Walnut,IA
109280.6755,4,Downtown,Well-Known,8,Cafeteria,4,Westphalia,IA
130442.8657,4,Suburbs,Developed,6,Full Service Restaurant,3,Woodbine,IA
134421.2908,6,Downtown,Well-Known,7,Cafeteria,5,Shenandoah,IA
175104.9284,2,Suburbs,Developed,4,Banquet,4,Blanchard,IA
113457.5201,2,Downtown,Developed,1,Banquet,5,Braddyville,IA
98586.2996,6,Suburbs,Well-Known,6,Cafeteria,1,Clarinda,IA
168209.6105,5,Downtown,Developed,1,Banquet,4,Coin,IA
170438.5563,2,Suburbs,Well-Known,6,Cafeteria,5,College Springs,IA
169417.8143,7,Downtown,Recent,9,Full Service Restaurant,3,Essex,IA
172958.0067,4,Suburbs,Recent,8,Full Service Restaurant,4,Farragut,IA
160519.3438,2,Downtown,Developed,7,Banquet,4,Hamburg,IA
107402.4487,6,Downtown,Developed,4,Banquet,5,Imogene,IA
185006.7775,6,Downtown,Developed,6,Full Service Restaurant,1,New Market,IA
155254.7351,2,Suburbs,Developed,1,Banquet,4,Northboro,IA
177586.3499,1,Downtown,Well-Known,2,Full Service Restaurant,2,Percival,IA
156862.1096,7,Downtown,Developed,4,Banquet,4,Randolph,IA
150936.7508,6,Downtown,Recent,8,Full Service Restaurant,4,Riverton,IA
112429.4049,3,Downtown,Recent,1,Cafeteria,2,Sidney,IA
162942.9374,5,Downtown,Recent,10,Cafeteria,4,Tabor,IA
161234.9604,1,Downtown,Well-Known,7,Cafeteria,5,Thurman,IA
171374.6851,3,Downtown,Well-Known,3,Banquet,1,Yorktown,IA
147380.9438,7,Downtown,Well-Known,1,Full Service Restaurant,5,Dubuque,IA
163175.2201,4,Downtown,Recent,8,Banquet,2,Dubuque,IA
196354.1319,5,Downtown,Well-Known,4,Banquet,2,Dubuque,IA
160762.2269,7,Suburbs,Well-Known,3,Banquet,3,Andrew,IA
118539.7828,7,Suburbs,Well-Known,6,Banquet,5,Bellevue,IA
169036.4257,2,Downtown,Well-Known,5,Full Service Restaurant,2,Bernard,IA
130302.1835,6,Suburbs,Well-Known,7,Full Service Restaurant,4,Cascade,IA
182927.3593,1,Downtown,Developed,2,Banquet,1,Colesburg,IA
182078.4772,5,Suburbs,Developed,1,Full Service Restaurant,1,Delmar,IA
133598.8328,5,Downtown,Well-Known,6,Cafeteria,5,Dundee,IA
144211.3226,7,Downtown,Recent,5,Full Service Restaurant,5,Durango,IA
185834.8871,3,Downtown,Recent,4,Full Service Restaurant,3,Dyersville,IA
154435.2523,1,Suburbs,Recent,9,Cafeteria,2,Earlville,IA
190734.1807,6,Downtown,Well-Known,8,Full Service Restaurant,4,Edgewood,IA
93973.30123,4,Downtown,Developed,4,Cafeteria,5,Elkader,IA
179813.8368,7,Suburbs,Developed,1,Full Service Restaurant,2,Elkport,IA
143372.9226,4,Downtown,Well-Known,2,Banquet,5,Epworth,IA
181915.0093,1,Suburbs,Developed,1,Full Service Restaurant,2,Farley,IA
99690.31448,3,Downtown,Developed,1,Cafeteria,3,Farmersburg,IA
170590.7565,2,Suburbs,Recent,10,Full Service Restaurant,5,Garber,IA
166165.4108,6,Downtown,Recent,9,Full Service Restaurant,5,Garnavillo,IA
147601.8014,3,Downtown,Developed,7,Banquet,4,Greeley,IA
150330.5978,7,Suburbs,Well-Known,9,Banquet,1,Guttenberg,IA
137431.0345,5,Suburbs,Developed,2,Cafeteria,2,Holy Cross,IA
175427.1989,4,Downtown,Well-Known,1,Banquet,1,La Motte,IA
122946.5548,6,Suburbs,Developed,4,Banquet,4,Manchester,IA
134670.2363,1,Downtown,Well-Known,6,Cafeteria,3,Maquoketa,IA
156132.0809,4,Suburbs,Well-Known,8,Full Service Restaurant,1,Miles,IA
109567.6822,5,Downtown,Developed,2,Banquet,2,New Vienna,IA
186330.9032,3,Suburbs,Developed,10,Full Service Restaurant,1,North Buena Vista,IA
122750.1776,2,Suburbs,Developed,10,Cafeteria,5,Peosta,IA
118973.3809,1,Suburbs,Developed,6,Banquet,4,Preston,IA
105498.0617,4,Suburbs,Recent,3,Cafeteria,4,Sabula,IA
183958.4833,3,Suburbs,Developed,6,Banquet,1,Saint Olaf,IA
120836.8654,4,Downtown,Recent,5,Cafeteria,3,Sherrill,IA
143849.5831,4,Downtown,Well-Known,7,Full Service Restaurant,5,Spragueville,IA
112731.7431,6,Suburbs,Developed,2,Banquet,4,Strawberry Point,IA
113457.9751,2,Downtown,Recent,5,Banquet,1,Volga,IA
135241.1673,5,Suburbs,Recent,9,Cafeteria,1,Worthington,IA
84547.05032,1,Suburbs,Recent,7,Cafeteria,1,Zwingle,IA
171864.7742,6,Downtown,Recent,10,Cafeteria,5,Decorah,IA
128656.6528,7,Suburbs,Recent,7,Cafeteria,4,Calmar,IA
121376.3036,4,Suburbs,Well-Known,1,Full Service Restaurant,4,Castalia,IA
136336.3608,5,Downtown,Developed,8,Banquet,4,Chester,IA
193763.217,5,Downtown,Well-Known,8,Banquet,2,Clermont,IA
195939.5904,6,Suburbs,Well-Known,1,Full Service Restaurant,1,Cresco,IA
157461.0329,4,Suburbs,Developed,2,Full Service Restaurant,4,Dorchester,IA
95013.39547,6,Suburbs,Recent,7,Banquet,5,Elgin,IA
180707.8423,6,Downtown,Developed,6,Full Service Restaurant,2,Fayette,IA
186917.9732,5,Downtown,Developed,4,Full Service Restaurant,2,Fort Atkinson,IA
127605.5311,5,Suburbs,Recent,6,Banquet,3,Harpers Ferry,IA
159548.6587,6,Downtown,Well-Known,2,Cafeteria,1,Hawkeye,IA
147806.5071,5,Suburbs,Recent,4,Banquet,3,Lansing,IA
117645.9354,7,Suburbs,Recent,6,Full Service Restaurant,3,Lawler,IA
99333.73972,5,Suburbs,Recent,6,Cafeteria,1,Lime Springs,IA
116700.6233,1,Suburbs,Developed,5,Banquet,1,Luana,IA
103108.589,7,Downtown,Well-Known,7,Cafeteria,4,McGregor,IA
164142.2239,3,Suburbs,Developed,2,Cafeteria,3,Marquette,IA
136840.2923,1,Suburbs,Developed,2,Cafeteria,3,Monona,IA
168334.6599,1,Suburbs,Developed,2,Cafeteria,5,New Albin,IA
211056.1027,6,Downtown,Recent,6,Full Service Restaurant,2,Ossian,IA
143529.7253,6,Downtown,Well-Known,6,Banquet,1,Postville,IA
85220.6264,7,Suburbs,Recent,3,Cafeteria,5,Protivin,IA
185528.3372,5,Suburbs,Recent,1,Full Service Restaurant,4,Randalia,IA
102488.662,5,Suburbs,Well-Known,5,Cafeteria,2,Ridgeway,IA
161691.5983,5,Downtown,Recent,6,Full Service Restaurant,2,Saint Lucas,IA
65037.49415,5,Suburbs,Recent,5,Cafeteria,4,Spillville,IA
103510.9395,1,Suburbs,Recent,1,Banquet,1,Wadena,IA
100769.8736,3,Downtown,Recent,9,Cafeteria,2,Waterville,IA
171095.139,5,Suburbs,Developed,1,Banquet,4,Waucoma,IA
201669.4193,2,Downtown,Recent,8,Full Service Restaurant,5,Waukon,IA
206536.274,5,Downtown,Well-Known,1,Full Service Restaurant,2,West Union,IA
111430.048,2,Downtown,Developed,3,Cafeteria,1,Ainsworth,IA
157820.5828,7,Suburbs,Developed,2,Banquet,3,Alburnett,IA
103589.4429,7,Downtown,Well-Known,7,Cafeteria,4,Amana,IA
87267.81925,5,Downtown,Recent,6,Cafeteria,4,Anamosa,IA
137211.3773,6,Downtown,Developed,1,Cafeteria,1,Atkins,IA
203225.278,2,Downtown,Developed,7,Full Service Restaurant,1,Baldwin,IA
171839.4755,3,Suburbs,Well-Known,6,Cafeteria,2,Belle Plaine,IA
113194.8921,6,Suburbs,Recent,2,Banquet,5,Blairstown,IA
126689.9879,4,Suburbs,Recent,5,Full Service Restaurant,4,Brandon,IA
153168.8729,2,Downtown,Well-Known,7,Banquet,5,Brooklyn,IA
188202.6804,4,Suburbs,Developed,1,Banquet,5,Center Junction,IA
100286.3073,1,Suburbs,Well-Known,9,Banquet,5,Center Point,IA
125255.3346,5,Suburbs,Developed,10,Cafeteria,4,Central City,IA
187912.8139,4,Downtown,Developed,7,Banquet,5,Chelsea,IA
172446.8628,6,Downtown,Well-Known,7,Banquet,3,Clarence,IA
156955.8375,1,Suburbs,Developed,8,Full Service Restaurant,1,Clutier,IA
116337.1479,2,Suburbs,Developed,9,Full Service Restaurant,1,Coggon,IA
95373.71104,3,Downtown,Recent,7,Banquet,2,Prairieburg,IA
176251.1172,3,Suburbs,Recent,10,Full Service Restaurant,2,Conroy,IA
140506.6164,4,Downtown,Developed,4,Full Service Restaurant,2,Guernsey,IA
159308.138,5,Downtown,Recent,3,Full Service Restaurant,4,Deep River,IA
116523.1751,5,Downtown,Developed,9,Banquet,3,Delhi,IA
148496.1973,2,Downtown,Developed,2,Banquet,2,Dysart,IA
205406.5869,6,Suburbs,Developed,2,Full Service Restaurant,1,Elberon,IA
154079.4197,7,Suburbs,Developed,10,Cafeteria,1,Ely,IA
134745.7397,5,Downtown,Recent,4,Full Service Restaurant,4,Fairfax,IA
117358.6172,6,Downtown,Well-Known,8,Banquet,5,Garrison,IA
155609.2664,7,Suburbs,Recent,2,Cafeteria,2,Harper,IA
140424.8905,7,Downtown,Developed,10,Banquet,4,Hartwick,IA
83921.58372,3,Suburbs,Well-Known,9,Cafeteria,5,Hiawatha,IA
106146.7198,3,Downtown,Developed,1,Banquet,3,Hills,IA
166253.5327,2,Suburbs,Recent,9,Banquet,1,Homestead,IA
133244.4364,1,Suburbs,Well-Known,8,Banquet,3,Hopkinton,IA
185992.5613,7,Downtown,Well-Known,1,Banquet,2,Iowa City,IA
130800.7342,4,Downtown,Recent,5,Banquet,5,Coralville,IA
160098.3741,1,Suburbs,Developed,5,Cafeteria,2,Iowa City,IA
84144.54073,6,Downtown,Developed,5,Cafeteria,4,Iowa City,IA
163783.5687,3,Downtown,Well-Known,3,Banquet,4,Iowa City,IA
155371.1079,4,Suburbs,Well-Known,1,Cafeteria,2,Kalona,IA
192527.3581,6,Downtown,Recent,2,Banquet,4,Keota,IA
168382.8927,4,Downtown,Developed,1,Cafeteria,2,Keystone,IA
210141.6232,5,Downtown,Developed,6,Full Service Restaurant,3,Ladora,IA
141462.8898,3,Suburbs,Well-Known,6,Cafeteria,3,Lisbon,IA
159493.732,2,Suburbs,Developed,1,Banquet,4,Lost Nation,IA
104970.9922,2,Suburbs,Well-Known,7,Cafeteria,3,Lowden,IA
163707.2884,5,Suburbs,Well-Known,9,Cafeteria,3,Luzerne,IA
200701.3557,6,Downtown,Recent,7,Full Service Restaurant,1,Marengo,IA
143775.7406,7,Downtown,Well-Known,8,Banquet,4,Marion,IA
107494.9865,6,Suburbs,Developed,8,Cafeteria,4,Martelle,IA
179813.8386,7,Downtown,Well-Known,10,Banquet,1,Mechanicsville,IA
124782.0007,1,Downtown,Developed,7,Full Service Restaurant,2,Middle Amana,IA
109460.7308,6,Suburbs,Well-Known,10,Banquet,2,Millersburg,IA
198508.382,5,Downtown,Recent,4,Full Service Restaurant,3,Monmouth,IA
127305.5518,2,Suburbs,Well-Known,4,Cafeteria,3,Monticello,IA
121107.2315,7,Suburbs,Developed,5,Banquet,3,Morley,IA
163962.6039,5,Suburbs,Developed,10,Full Service Restaurant,5,Mount Auburn,IA
75248.5133,6,Suburbs,Developed,6,Cafeteria,2,Mount Vernon,IA
135981.6281,7,Suburbs,Well-Known,9,Full Service Restaurant,5,Newhall,IA
145988.1186,4,Downtown,Recent,10,Banquet,4,North English,IA
159185.2929,5,Suburbs,Well-Known,10,Cafeteria,1,North Liberty,IA
113143.5718,6,Suburbs,Developed,9,Full Service Restaurant,2,Norway,IA
140675.462,5,Suburbs,Recent,4,Banquet,3,Olin,IA
211605.0534,6,Downtown,Recent,9,Full Service Restaurant,2,Onslow,IA
156801.2998,3,Suburbs,Recent,2,Cafeteria,2,Oxford,IA
175909.6639,6,Downtown,Developed,3,Full Service Restaurant,2,Oxford Junction,IA
76761.95547,1,Downtown,Recent,10,Cafeteria,4,Palo,IA
108865.4854,2,Suburbs,Developed,4,Full Service Restaurant,1,Parnell,IA
128984.9812,7,Suburbs,Recent,6,Cafeteria,5,Quasqueton,IA
144924.6544,5,Downtown,Developed,6,Banquet,5,Riverside,IA
162639.6991,7,Downtown,Developed,5,Cafeteria,5,Robins,IA
126613.2811,1,Downtown,Well-Known,5,Banquet,4,Rowley,IA
134237.884,4,Downtown,Developed,5,Full Service Restaurant,1,Ryan,IA
167789.3625,1,Suburbs,Developed,3,Full Service Restaurant,5,Shellsburg,IA
82132.90951,6,Downtown,Recent,9,Cafeteria,4,Solon,IA
136625.5549,1,Downtown,Recent,9,Cafeteria,3,South Amana,IA
148530.3801,7,Downtown,Well-Known,4,Banquet,5,South English,IA
138114.6471,1,Downtown,Well-Known,3,Full Service Restaurant,1,Springville,IA
139441.0216,2,Downtown,Well-Known,7,Full Service Restaurant,5,Stanwood,IA
188154.6553,3,Suburbs,Well-Known,6,Banquet,3,Swisher,IA
160005.8899,4,Suburbs,Well-Known,10,Full Service Restaurant,2,Tama,IA
186983.5151,1,Suburbs,Developed,2,Full Service Restaurant,4,Tiffin,IA
138717.0396,1,Downtown,Developed,2,Banquet,3,Toddville,IA
116521.7696,3,Suburbs,Well-Known,9,Cafeteria,3,Toledo,IA
167595.3255,4,Suburbs,Well-Known,1,Full Service Restaurant,3,Urbana,IA
120075.808,6,Suburbs,Recent,7,Banquet,3,Van Horne,IA
102008.1339,5,Downtown,Developed,1,Banquet,5,Victor,IA
93864.11841,6,Suburbs,Well-Known,1,Cafeteria,1,Vining,IA
75094.31869,1,Suburbs,Recent,9,Cafeteria,5,Vinton,IA
98234.95212,7,Downtown,Well-Known,1,Banquet,2,Walford,IA
143068.4062,2,Suburbs,Well-Known,8,Cafeteria,5,Walker,IA
106259.6656,2,Suburbs,Recent,10,Banquet,1,Washington,IA
79049.49378,2,Suburbs,Developed,5,Cafeteria,1,Watkins,IA
169428.2157,6,Downtown,Recent,4,Banquet,5,Webster,IA
75166.40381,5,Downtown,Recent,6,Cafeteria,3,Wellman,IA
112922.9475,3,Suburbs,Developed,6,Cafeteria,4,West Branch,IA
179847.1607,3,Downtown,Well-Known,9,Banquet,1,West Chester,IA
142480.9846,2,Downtown,Developed,10,Cafeteria,4,Williamsburg,IA
179696.8931,2,Downtown,Recent,10,Full Service Restaurant,4,Wyoming,IA
148515.0694,2,Downtown,Developed,10,Cafeteria,5,Cedar Rapids,IA
134852.8168,5,Downtown,Well-Known,8,Banquet,2,Cedar Rapids,IA
103158.7332,2,Downtown,Recent,3,Cafeteria,2,Cedar Rapids,IA
167801.7843,5,Suburbs,Recent,9,Full Service Restaurant,4,Cedar Rapids,IA
104525.3238,3,Downtown,Recent,1,Banquet,5,Cedar Rapids,IA
208127.5803,3,Downtown,Recent,1,Full Service Restaurant,5,Cedar Rapids,IA
210215.5952,6,Suburbs,Well-Known,7,Full Service Restaurant,1,Ottumwa,IA
174650.7528,6,Suburbs,Well-Known,2,Banquet,2,Agency,IA
165149.7908,7,Downtown,Developed,8,Banquet,4,Albia,IA
136619.9335,7,Suburbs,Developed,8,Cafeteria,4,Batavia,IA
137030.3838,7,Suburbs,Recent,4,Full Service Restaurant,3,Beacon,IA
97844.97178,5,Suburbs,Recent,1,Full Service Restaurant,4,Birmingham,IA
193168.3812,3,Suburbs,Well-Known,2,Banquet,3,Blakesburg,IA
207846.9431,7,Downtown,Developed,9,Full Service Restaurant,1,Bloomfield,IA
200412.6314,5,Suburbs,Developed,1,Full Service Restaurant,2,Brighton,IA
183212.2624,1,Downtown,Developed,8,Full Service Restaurant,2,Cantril,IA
78768.89182,6,Suburbs,Recent,8,Cafeteria,1,Cedar,IA
96757.36236,6,Suburbs,Well-Known,7,Cafeteria,1,Centerville,IA
98777.69803,6,Suburbs,Developed,7,Banquet,4,Chillicothe,IA
165229.5014,6,Downtown,Well-Known,8,Full Service Restaurant,2,Cincinnati,IA
118163.6825,1,Downtown,Recent,10,Cafeteria,2,Delta,IA
105880.1833,7,Suburbs,Well-Known,4,Cafeteria,1,Douds,IA
67838.00255,4,Suburbs,Recent,5,Cafeteria,4,Drakesville,IA
114930.8175,1,Downtown,Well-Known,8,Cafeteria,5,Eddyville,IA
127547.3045,1,Downtown,Recent,6,Banquet,4,Eldon,IA
144230.5022,6,Downtown,Developed,10,Cafeteria,4,Exline,IA
138977.2754,4,Downtown,Developed,9,Banquet,5,Fairfield,IA
177577.5139,2,Suburbs,Recent,9,Banquet,5,Fairfield,IA
122294.3077,1,Downtown,Recent,6,Cafeteria,5,Floris,IA
119435.9556,1,Downtown,Well-Known,1,Full Service Restaurant,5,Fremont,IA
174558.0771,1,Downtown,Recent,5,Banquet,2,Hedrick,IA
185109.2098,4,Downtown,Recent,5,Banquet,3,Keosauqua,IA
166008.54,7,Suburbs,Recent,3,Full Service Restaurant,5,Kirkville,IA
106761.5244,7,Suburbs,Recent,9,Cafeteria,5,Libertyville,IA
154024.0985,2,Downtown,Recent,9,Full Service Restaurant,2,Melrose,IA
131300.5582,7,Downtown,Well-Known,1,Cafeteria,1,Milton,IA
169304.2256,5,Suburbs,Developed,7,Banquet,5,Moravia,IA
110794.7337,7,Downtown,Well-Known,1,Banquet,4,Moulton,IA
205959.8558,3,Suburbs,Developed,10,Full Service Restaurant,4,Mount Sterling,IA
124491.6266,5,Suburbs,Developed,8,Cafeteria,4,Mystic,IA
190942.9626,7,Downtown,Developed,8,Banquet,2,Ollie,IA
124179.1818,4,Downtown,Well-Known,2,Banquet,4,Oskaloosa,IA
129877.4256,7,Downtown,Developed,9,Banquet,2,Packwood,IA
120511.7361,5,Downtown,Developed,8,Cafeteria,4,Plano,IA
183440.505,4,Downtown,Developed,2,Full Service Restaurant,4,Promise City,IA
191921.5284,2,Suburbs,Developed,8,Full Service Restaurant,5,Pulaski,IA
135777.7873,1,Suburbs,Recent,10,Banquet,1,Richland,IA
165654.5591,6,Downtown,Well-Known,2,Full Service Restaurant,2,Rose Hill,IA
196246.0226,2,Downtown,Developed,4,Full Service Restaurant,2,Selma,IA
144124.2179,6,Downtown,Recent,6,Full Service Restaurant,5,Seymour,IA
116497.1496,2,Suburbs,Recent,3,Cafeteria,5,Sigourney,IA
112984.5832,3,Downtown,Recent,4,Banquet,2,Udell,IA
143155.4627,5,Downtown,Recent,2,Banquet,2,Unionville,IA
128770.6383,6,Downtown,Well-Known,1,Banquet,4,University Park,IA
126417.3446,3,Downtown,Well-Known,9,Full Service Restaurant,2,Burlington,IA
164535.6824,5,Downtown,Recent,5,Full Service Restaurant,1,Argyle,IA
163098.0029,5,Downtown,Developed,8,Cafeteria,1,Bonaparte,IA
138339.7182,2,Downtown,Well-Known,8,Full Service Restaurant,2,Crawfordsville,IA
75064.52958,1,Suburbs,Developed,2,Cafeteria,4,Danville,IA
127753.0131,7,Downtown,Well-Known,9,Cafeteria,1,Denmark,IA
105033.7001,3,Downtown,Recent,8,Banquet,3,Donnellson,IA
164507.1616,3,Downtown,Well-Known,6,Banquet,3,Farmington,IA
108790.2496,3,Suburbs,Recent,5,Cafeteria,3,Fort Madison,IA
126516.6354,7,Suburbs,Recent,4,Banquet,3,Hillsboro,IA
194532.702,7,Downtown,Developed,9,Banquet,2,Keokuk,IA
110225.0498,2,Downtown,Well-Known,7,Banquet,1,Lockridge,IA
117591.5334,7,Downtown,Recent,7,Cafeteria,2,Mediapolis,IA
140086.9539,5,Suburbs,Recent,8,Cafeteria,1,Middletown,IA
178401.391,2,Downtown,Recent,7,Full Service Restaurant,1,Montrose,IA
177736.4313,1,Downtown,Well-Known,7,Full Service Restaurant,5,Morning Sun,IA
134494.6135,2,Downtown,Well-Known,8,Banquet,2,Mount Pleasant,IA
186502.109,5,Downtown,Recent,3,Full Service Restaurant,1,Mount Union,IA
167597.1359,2,Suburbs,Recent,8,Full Service Restaurant,4,New London,IA
130161.7663,6,Suburbs,Well-Known,8,Cafeteria,5,Oakville,IA
111657.4684,6,Downtown,Well-Known,1,Banquet,2,Olds,IA
164713.1802,6,Suburbs,Well-Known,9,Cafeteria,3,Salem,IA
122032.9242,4,Suburbs,Recent,4,Cafeteria,4,Sperry,IA
108997.8877,5,Suburbs,Developed,3,Cafeteria,5,Stockport,IA
92250.53935,7,Suburbs,Developed,1,Banquet,2,Wapello,IA
206777.0379,2,Downtown,Recent,8,Full Service Restaurant,3,Wayland,IA
135818.3848,4,Downtown,Recent,6,Full Service Restaurant,2,West Burlington,IA
